Date,Predicted_Close,Actual_Close,Stock
2022-05-24,2.503117799758911,2.05,ICAP
2022-05-26,2.6158769130706787,2.03,ICAP
2022-05-27,2.7294650077819824,2.07,ICAP
2022-05-30,2.589622974395752,2.07,ICAP
2022-05-31,2.4939370155334477,2.08,ICAP
2022-01-03,1.8461054563522337,1.73,KGB
2022-01-04,1.5862256288528442,1.83,KGB
2022-01-05,1.6496648788452148,1.82,KGB
2022-01-06,1.7824599742889404,1.77,KGB
2022-01-07,1.8251752853393557,1.78,KGB
2022-01-10,1.7842280864715576,1.66,KGB
2022-01-11,1.5477780103683472,1.67,KGB
2022-01-12,1.85149610042572,1.68,KGB
2022-01-13,1.8368537425994875,1.63,KGB
2022-01-14,1.7377924919128418,1.53,KGB
2022-01-17,1.8003710508346558,1.51,KGB
2022-01-19,1.618602275848389,1.46,KGB
2022-01-20,1.7088158130645752,1.53,KGB
2022-01-21,1.7468191385269165,1.47,KGB
2022-01-24,1.7414408922195437,1.43,KGB
2022-01-25,1.7967791557312012,1.36,KGB
2022-01-26,1.6009907722473145,1.5,KGB
2022-01-27,1.828824520111084,1.44,KGB
2022-01-28,1.8625390529632568,1.46,KGB
2022-01-31,1.7313804626464844,1.48,KGB
2022-02-03,1.711022973060608,1.46,KGB
2022-02-04,1.519127368927002,1.47,KGB
2022-02-07,1.5965094566345217,1.49,KGB
2022-02-08,1.621157169342041,1.5,KGB
2022-02-09,1.684911608695984,1.56,KGB
2022-02-10,1.6966493129730225,1.54,KGB
2022-02-11,1.487958908081055,1.53,KGB
2022-02-14,1.7494018077850342,1.43,KGB
2022-02-15,1.7581781148910522,1.48,KGB
2022-02-16,1.6558432579040527,1.49,KGB
2022-02-17,1.6826320886611938,1.49,KGB
2022-02-18,1.54490864276886,1.49,KGB
2022-02-21,1.4852724075317385,1.44,KGB
2022-02-22,1.6290045976638794,1.4,KGB
2022-02-23,1.6480807065963743,1.45,KGB
2022-02-24,1.6242318153381348,1.4,KGB
2022-02-25,1.4367283582687378,1.43,KGB
2022-02-28,1.6717684268951416,1.38,KGB
2022-03-01,1.76039719581604,1.41,KGB
2022-03-02,1.6154446601867676,1.37,KGB
2022-03-03,1.6122709512710571,1.33,KGB
2022-03-04,1.509553074836731,1.26,KGB
2022-03-07,1.4783780574798584,1.19,KGB
2022-03-08,1.525855541229248,1.13,KGB
2022-03-09,1.5627994537353516,1.22,KGB
2022-03-10,1.59106707572937,1.24,KGB
2022-03-11,1.3729873895645142,1.25,KGB
2022-03-14,1.576077580451965,1.23,KGB
2022-03-15,1.6309337615966797,1.16,KGB
2022-03-16,1.6185064315795898,1.23,KGB
2022-03-17,1.599905490875244,1.27,KGB
2022-03-18,1.4920427799224854,1.25,KGB
2022-03-21,1.4834434986114502,1.27,KGB
2022-03-22,1.555963397026062,1.31,KGB
2022-03-23,1.5589390993118286,1.33,KGB
2022-03-24,1.5776643753051758,1.34,KGB
2022-03-25,1.388838291168213,1.37,KGB
2022-03-28,1.5989772081375122,1.37,KGB
2022-03-29,1.6041905879974363,1.37,KGB
2022-03-30,1.6299054622650146,1.35,KGB
2022-03-31,1.6969295740127563,1.37,KGB
2022-04-01,1.5592440366744995,1.37,KGB
2022-04-04,1.577892541885376,1.39,KGB
2022-04-05,1.6598951816558838,1.43,KGB
2022-04-06,1.6557608842849731,1.41,KGB
2022-04-07,1.6325488090515137,1.41,KGB
2022-04-08,1.45171320438385,1.39,KGB
2022-04-11,1.7028919458389282,1.32,KGB
2022-04-12,1.6906150579452517,1.34,KGB
2022-04-13,1.6952292919158936,1.35,KGB
2022-04-14,1.5834444761276243,1.36,KGB
2022-04-15,1.5204561948776243,1.35,KGB
2022-04-18,1.4733772277832031,1.33,KGB
2022-04-20,1.573044776916504,1.35,KGB
2022-04-21,1.6066337823867798,1.33,KGB
2022-04-22,1.5699398517608645,1.31,KGB
2022-04-25,1.3811399936676023,1.25,KGB
2022-04-26,1.6014021635055542,1.27,KGB
2022-04-27,1.590387940406799,1.27,KGB
2022-04-28,1.6132500171661377,1.29,KGB
2022-04-29,1.4939121007919312,1.28,KGB
2022-05-05,1.4295657873153689,1.29,KGB
2022-05-06,1.398909091949463,1.22,KGB
2022-05-09,1.45712411403656,1.21,KGB
2022-05-10,1.4876385927200315,1.18,KGB
2022-05-11,1.444577693939209,1.15,KGB
2022-05-12,1.3296093940734863,1.09,KGB
2022-05-13,1.5109820365905762,1.16,KGB
2022-05-17,1.5059208869934082,1.16,KGB
2022-05-18,1.519890069961548,1.14,KGB
2022-01-03,0.5731402039527893,0.645,KRONO
2022-01-04,0.5793728828430176,0.64,KRONO
2022-01-05,0.5997699499130249,0.65,KRONO
2022-01-06,0.5980679988861084,0.645,KRONO
2022-01-07,0.6237555742263794,0.64,KRONO
2022-01-10,0.5892012119293213,0.63,KRONO
2022-01-11,0.5739243030548096,0.615,KRONO
2022-01-12,0.6159347295761108,0.625,KRONO
2022-01-13,0.6198800206184387,0.615,KRONO
2022-01-14,0.5861197113990784,0.59,KRONO
2022-01-17,0.5587506890296936,0.575,KRONO
2022-01-19,0.5665802955627441,0.56,KRONO
2022-01-20,0.5420559644699097,0.575,KRONO
2022-01-21,0.5714088678359985,0.57,KRONO
2022-01-24,0.603252649307251,0.565,KRONO
2022-01-25,0.5632451176643372,0.56,KRONO
2022-01-26,0.5556868314743042,0.57,KRONO
2022-01-27,0.5861110687255859,0.57,KRONO
2022-01-28,0.5941494107246399,0.565,KRONO
2022-01-31,0.5616167783737183,0.57,KRONO
2022-02-03,0.5141249895095825,0.59,KRONO
2022-02-04,0.529314398765564,0.59,KRONO
2022-02-07,0.5142589211463928,0.595,KRONO
2022-02-08,0.5385176539421082,0.59,KRONO
2022-02-09,0.5765509009361267,0.595,KRONO
2022-02-10,0.5370410680770874,0.595,KRONO
2022-02-11,0.5150476694107056,0.59,KRONO
2022-02-14,0.5579622983932495,0.585,KRONO
2022-02-15,0.565612256526947,0.585,KRONO
2022-02-16,0.5351860523223877,0.575,KRONO
